what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1458585826627
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1458585826628
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1458585826629
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1458585826630
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1458585826630
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1458585826631
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1458585826632
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1458585826632
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1458585826633
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1458585826634
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1458585826635
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1458585826636
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1458585826729
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1458585826732
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1458585826733
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1458585826735
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1458585826735
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1458585826736
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1458585826737
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1458585826738
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1458585826739
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1458585826740
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1458585826741
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1458585826742
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1458585826743
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1458585826744
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1458585826745
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1458585826746
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1458585826746
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1458585826775
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1458585826776
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1458585826776
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1458585826777
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1458585826777
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1458585826778
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1458585826779
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1458585826780
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1458585826780
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1458585826780
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1458585826781
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1458585826781
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1458585826782
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1458585826782
started,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1458585826783
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1458585826784
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1458585826785
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1458585826786
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1458585826786
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1458585826786
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1458585826787
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1458585826788
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1458585826788
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1458585826843
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1458585826844
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1458585826845
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1458585826846
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1458585826846
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1458585826846
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1458585826847
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1458585826848
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1458585826849
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1458585826849
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1458585826850
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1458585826857
os,sysinfo,,,"win32",1458585826861
arch,sysinfo,,,"x86",1458585826861
ws,sysinfo,,,"win32",1458585826861
locale,sysinfo,,,"en_US",1458585826861
processors,sysinfo,,,"2",1458585826861
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1458585826861
java.runtime.version,sysinfo,,,"1.8.0_73-b02",1458585826861
java.specification.name,sysinfo,,,"Java Platform API Specification",1458585826861
java.specification.vendor,sysinfo,,,"Oracle Corporation",1458585826861
java.specification.version,sysinfo,,,"1.8",1458585826861
java.vendor,sysinfo,,,"Oracle Corporation",1458585826861
java.version,sysinfo,,,"1.8.0_73",1458585826861
java.vm.info,sysinfo,,,"mixed mode",1458585826861
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1458585826861
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1458585826861
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1458585826861
java.vm.specification.version,sysinfo,,,"1.8",1458585826861
java.vm.vendor,sysinfo,,,"Oracle Corporation",1458585826861
java.vm.version,sysinfo,,,"25.73-b02",1458585826861
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1458585826886
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1458585827129
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1458585827159
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1458585827409
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1458585827660
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1458585827665
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1458585827713
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1458585827964
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1458585827970
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1458585827988
started,bundle,org.eclipse.wb.discovery.core,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.core",1458585828090
started,bundle,org.eclipse.wb.discovery.ui,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.ui",1458585829227
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1458585836721
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1458585836963
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1458585854373
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1458585863456
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1458585864224
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1458585872980
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1458585875661
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458585887195
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458585887324
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458585889143
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458585895696
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1458585897793
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458585920181
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1458585930378
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1458585930493
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1458585930575
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458585934772
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1458585934784
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458585939858
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools",1458585954736
started,bundle,org.eclipse.core.externaltools,1.0.100.v20111007_r372,"org.eclipse.core.externaltools",1458585954825
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458585957860
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.properties",1458585957877
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458585963766
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458585963936
started,bundle,org.eclipse.wb.core.lib,1.3.0.r37x201202052311,"org.eclipse.wb.core.lib",1458585964203
started,bundle,org.eclipse.wb.core,1.3.0.r37x201202052311,"org.eclipse.wb.core",1458585964959
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1458586017135
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1458586017740
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAutomatically",1458586027757
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458586032329
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458586032519
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458586032835
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458586035590
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1458586042610
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildProject",1458586046684
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAutomatically",1458586053422
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458586065633
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458586082374
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.properties",1458586082391
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458586094111
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458586098482
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.generate.javadoc",1458586098494
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458586100986
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458586103942
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458586110741
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458586113643
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458586126941
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1458586126951
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458586133451
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458586197520
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1458586203889
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458586206395
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458586208437
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458586318992
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1458586322392
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458586325443
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1458586327506
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1458586327606
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458586327682
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1458586327691
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1458586327691
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458586335361
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458586350093
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458586362163
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458586381074
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1458586381312
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1458586381396
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1458586385113
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1458586389046
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458586392847
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458586398635
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1458586401552
